,color,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,actor_1_name,cast_total_facebook_likes,actor_3_name,language,budget_x,actor_2_facebook_likes,movie_facebook_likes,director,writer,producer,composer,cinematographer,main_actor_4,worldwide,mpaa,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
910,1,-0.6237882949662974,-0.3063682116872583,-0.36095137290935736,125,-0.8951845551366251,60,-0.8135859127317772,140,0,-0.9978074525218,-0.4649681047677163,-0.1902021837023619,398,321,195,33,106,115,-0.722692595264656,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
911,1,-0.35551152826144333,-0.2697128657218498,-0.2602170732910058,521,-0.010876438433813031,250,-0.18779482236363257,235,0,-1.055985434118143,-0.428999399125578,-0.5690356017641469,66,74,330,157,50,128,-0.7677642794100948,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
912,1,0.4046059774023099,-0.24552033738468027,-0.3104233056886507,232,-0.17925193666359446,62,-0.3396849017705936,127,0,-0.8792108662254895,-0.377554118944193,-0.5421384290817601,199,163,268,5,2,263,-0.8207986805442179,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
913,1,-0.2660859393598253,-0.2000677083875738,-0.27598697962103524,242,0.2416868089108591,355,-0.05368965440712788,379,0,-0.8835995542845,-0.38916154984862805,-0.5690356017641469,129,84,37,17,106,222,-0.7752293859393788,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
914,1,-0.44493711716306134,-0.19640217379103295,3.7205578531607215,72,0.3258745580257498,108,1.3049983161784273,62,0,-1.0515300504838512,1.4853668904095825,-0.22177163520751064,60,61,55,108,79,16,-0.8829060217409214,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
915,1,-0.04252196710578023,-0.29097296638178677,0.18037479948063417,123,0.07331131068107768,25,0.10944603753257287,624,0,-0.9929658618054126,-0.09095088673591983,0.15706178285427436,285,417,28,6,17,21,-0.6066094976086517,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
916,1,-0.8920650616711515,-0.30807879449897735,-0.3184691762651963,393,-0.8574684435331541,326,-0.7315474354004244,316,0,-0.829332593460824,-0.3938905031800646,-0.5648368647139621,15,413,295,29,134,146,-0.9606817135253257,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
918,1,-0.8920650616711515,-0.31565423266516174,-0.2566768902373257,172,-0.8527539295827202,33,-0.6518373448049253,637,0,-0.9023449309276177,-0.4044948227717707,-0.548894291703862,72,80,8,42,67,171,-0.801052218669,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,1,-0.31079873381063433,-0.19835712557585472,-0.2360794615613688,456,0.2416868089108591,45,-0.0035550293713012284,457,0,-1.0031761615061416,-0.40062567913695896,0.1886312343594231,417,307,85,33,143,175,0.8918177584567207,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,1,0.628169949656355,-0.290728597408684,-0.26246991705243855,433,-0.8722854873773749,57,-0.7087094293317326,371,0,-1.1272845058007692,-0.41567234882789333,0.6306035554315056,204,293,49,31,3,258,0.2549349410441423,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
922,1,-1.2050546228268146,-0.31565423266516174,-0.2573205598834493,104,-0.7685661804678294,12,-0.6537198702509346,152,0,-0.8722249768960603,-0.4000524726725424,-0.5690356017641469,344,491,116,99,97,90,-0.2801643839906885,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
923,1,-0.40022432271225233,-0.293416656112814,-0.4426974179670612,327,0.578437805370422,202,0.04826396053727059,529,0,-1.032651031611866,-0.45436378517601017,0.40961739489546434,378,415,46,34,53,598,-0.1743392886415716,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,1,-0.22137314490901627,-0.07128525956243878,-0.2901477118357556,241,0.1574990597959684,227,0.40965930602774037,83,0,-0.9572888941494111,1.1987636582013093,0.5674646524212081,127,277,122,31,213,338,0.007822614241971578,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
925,1,-0.2660859393598253,-0.3000146183865875,-0.3007682609967959,41,-0.010876438433813031,235,0.3085478735197145,525,0,-0.9566018341877428,1.0554620420971728,-0.5690356017641469,95,21,409,177,84,193,0.41317684650613895,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
926,1,0.22575479959907385,-0.293416656112814,-0.2444471669609763,190,-0.6001906822380481,179,-0.5879801000705572,605,0,-1.0609258885157338,-0.3913110740901901,-0.03235492617661814,378,104,309,34,111,28,-0.3382607216717533,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
927,1,0.3598931829515009,-0.28486374205421866,-0.14146002358119195,254,0.578437805370422,202,0.394648642602982,334,0,-0.9879728893300499,0.1956523454723533,-0.5690356017641469,342,461,81,55,219,2,-0.3260233470482411,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
929,1,-0.6685010894171064,-0.30807879449897735,-0.2730904662134788,287,-0.8572158802858094,236,-0.729565829667783,474,0,-0.9404205011379646,-0.4145259358990602,-0.5690356017641469,286,447,15,136,228,136,-0.6017272585237573,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
930,1,-0.2660859393598253,-0.12920070618778412,-0.3632042166707901,230,-0.8685812264163196,103,-0.754038660465904,266,0,-0.9041500026078222,-0.4418965445749503,-0.5690356017641469,406,384,216,85,177,124,-0.47553862826269616,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
931,1,0.3598931829515009,-0.2838862661618078,-0.3261932120186801,289,-0.8674025979287112,311,-0.7646897912788513,180,0,-1.0180667317079946,-0.4294293039738904,-0.5690356017641469,329,423,260,144,61,477,-0.7400629998100781,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
933,1,-0.2660859393598253,-0.31101122217621,-0.2804926671439008,454,-0.8527539295827202,13,-0.6669966286596318,166,0,-0.9070312750883971,-0.4116599035769775,-0.5690356017641469,282,423,151,89,66,561,-0.7349312888302255,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
935,1,0.4493187718531189,-0.290728597408684,-0.1977811176170115,471,0.3258745580257498,344,0.10473972391754963,51,0,-1.0609258885157338,-0.23425250284005641,0.6621730069366544,204,338,157,179,125,121,-0.5436123789154425,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
936,1,0.8517339219104001,-0.31565423266516174,-0.42467466787559893,358,-0.8924063594158337,63,-0.8245838245479367,402,0,-1.0469353606068434,-0.5022265249547918,-0.0007854746714693929,229,325,212,107,188,248,-0.6453796219270435,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
937,1,-1.2050546228268146,-0.31272180498792906,-0.16366662637245794,57,3.188258027932034,291,1.7673564737469747,33,0,-1.0031761615061416,-0.377554118944193,-0.5690356017641469,425,130,316,99,115,366,-0.5902028224418532,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
938,1,-1.0262034450235786,-0.2794876246459588,-0.3902383418079835,291,-0.8546060600632478,81,-0.7684053020275539,602,0,-1.0031761615061416,-0.4358778766985766,-0.5690356017641469,302,115,136,150,217,600,-0.6084805344227615,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
939,1,-1.7863209506873319,-0.26164868960946,-0.28532018948982824,265,-0.010876438433813031,182,-0.22638659400682326,622,0,-1.000632672418432,-0.38185316742731706,-0.5690356017641469,113,23,159,187,245,329,-0.7000419908444875,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
940,1,-0.7579266783187244,-0.30832316347208005,-0.24959652412996552,561,-0.8574684435331541,326,-0.6348946157908416,191,0,-1.0528092157217985,-0.3861522159104412,-0.5690356017641469,140,94,132,41,120,111,-0.7233632509219816,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
942,1,-0.4896499116138704,-0.07128525956243878,-0.16109194778796332,540,1.0835643000597663,136,1.1892725413921712,596,0,-0.9238993600941411,1.628668506513719,-0.5690356017641469,127,277,122,31,213,250,-0.6367187673247112,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
944,1,-0.2660859393598253,-0.19664654276413568,0.5022096225424603,410,0.7468133036002034,226,0.8083088392918679,352,0,-0.9334381070957323,0.9121604259930362,1.0725758765035882,17,30,254,41,213,493,-0.31136454348815984,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
945,1,-0.4896499116138704,-0.3117443290955182,-0.2753433099749116,408,-0.8527539295827202,87,-0.7103442540611618,626,0,-1.0180667317079946,-0.42054460377543396,-0.5690356017641469,6,334,398,170,258,199,-0.6732239851575954,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
946,1,-0.13194755600739827,-0.3053907357948474,-0.40021522132290016,513,-0.8553637498052817,28,-0.7591412952274554,372,0,-1.032651031611866,-0.40248860014631277,-0.15863273219721313,256,265,49,8,31,323,-0.7266621216497053,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
947,1,-0.8920650616711515,-0.31101122217621,-0.3194346807343818,347,-0.8527539295827202,349,-0.7456663762454941,652,0,-0.5058321798980276,-0.42183431832037116,-0.5690356017641469,150,120,287,159,253,641,-0.7872974084027263,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
949,1,-0.6237882949662974,-0.24038858894952309,-0.3969968730922819,219,-0.8993939425923696,196,-0.8287451965864836,585,0,-1.0666789297644657,-0.48875617304100294,-0.5690356017641469,64,423,267,139,74,240,-0.7784973358691252,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
952,1,0.9858723052628271,3.594249336978406,-0.3464688058715752,388,1.5045030456342199,211,0.9196255413229969,354,0,-1.032651031611866,0.3389539615764899,-0.0639243776817669,81,157,74,38,249,340,-0.651028089608816,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
953,1,-0.6237882949662974,-0.30392452195623104,-0.29240055559718836,314,-0.8716961731335706,1,-0.7279310049383539,86,0,-0.8898089602975328,-0.44332956073599167,-0.5690356017641469,280,33,211,109,104,640,-0.7658417510980657,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
954,1,-0.6237882949662974,-0.30587947374105284,-0.33520458706441125,250,-0.7685661804678294,37,-0.697661977372257,332,0,-0.9879728893300499,-0.42799628781284904,-0.5690356017641469,156,484,17,35,7,70,-0.7600962092808716,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
955,1,-0.5790755005154884,-0.31565423266516174,-0.21580386770847376,377,-0.8578893822787285,323,-0.6986527802385777,225,0,-0.9238993600941411,-0.39847615489539695,-0.5690356017641469,244,345,365,90,255,63,-0.8184354769042901,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
956,1,-0.6237882949662974,-0.22841450926748966,-0.3429286228178951,98,-0.860583390250405,72,-0.7541872808958521,95,0,-1.0469353606068434,-0.4570865158819888,-0.22177163520751064,337,375,32,99,199,178,-0.8456970979608306,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
957,1,-0.9814906505727695,-0.31369928088034,-0.2837110153745191,275,0.9151888018299849,286,0.3199916466257184,143,0,-1.3802058923578275,-0.377554118944193,-0.5690356017641469,371,534,322,88,24,358,-0.9618224497241997,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
959,1,-0.31079873381063433,-0.2543176204163783,-0.36803173901671754,87,-0.8674025979287112,248,-0.7601320980937761,479,0,-1.0935684056007289,-0.4182517779177678,-0.5690356017641469,68,180,65,132,22,28,-0.693366201592315,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
960,1,-0.8473522672203425,-0.31247743601482636,-0.15014956380386124,512,-0.010876438433813031,24,-0.019952816808908563,302,0,-0.9238993600941411,-0.377554118944193,-0.5690356017641469,422,355,168,144,129,309,-0.8542037322655106,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
962,1,-0.40022432271225233,-0.24014421997642035,-0.443019252790123,55,-0.9094122847370416,199,-0.8488089546294775,534,0,-1.032651031611866,-0.5103947170727275,-0.15863273219721313,210,524,310,62,185,260,-0.6618403209605114,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
964,1,-0.35551152826144333,-0.27631082799562334,-0.2866075287820755,455,0.8310010527150942,287,0.261534277512798,538,0,-0.35548900219650187,-0.40248860014631277,-0.5690356017641469,83,407,77,35,47,539,-0.8147669522813417,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
965,1,-0.2660859393598253,-0.2936610250859167,-0.35258366750974984,234,-0.8527539295827202,17,-0.7739042579356337,436,0,-1.0609258885157338,-0.4618154692134253,-0.5690356017641469,13,58,323,22,18,292,-0.8479252083610144,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
966,1,-0.7132138838679154,-0.31565423266516174,-0.29594073865086845,431,-0.8527539295827202,316,-0.7510167117236258,172,0,-0.9404205011379646,-0.4387439090206593,-0.5690356017641469,430,346,256,126,207,470,-0.8470374500448946,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
967,1,-1.0709162394743876,-0.26873538982943895,-0.35193999786362623,138,0.9993765509448755,183,0.345504820433476,1,0,-1.0469353606068434,-0.377554118944193,0.06235342833882811,97,139,138,55,170,577,-0.8589102498991413,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
968,1,-1.2497674172776236,-0.29170607330109494,-0.38187063640837604,451,-0.8972050611153825,167,-0.7934230744021512,446,0,-1.0880495884698487,-0.47385280496617277,-0.5690356017641469,24,131,82,33,174,452,-0.7946585007632906,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,1,0.13632921069745582,-0.281931314376986,-0.3158944976807017,119,1.2519397982895477,152,0.5342527664675665,656,0,-1.0609258885157338,-0.38213977065952537,-0.03235492617661814,407,290,240,48,107,480,-0.8033188229926469,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
972,1,-1.0262034450235786,-0.3117443290955182,-0.22706808651563767,78,-0.6843784313529387,47,-0.563160488269224,420,0,-1.0180667317079946,-0.377554118944193,-0.5690356017641469,351,406,222,62,184,205,-0.8334533732308314,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
973,1,-1.0262034450235786,-0.31565423266516174,2.7550533839752434,539,-0.010876438433813031,235,0.752031236484853,29,0,-0.9724503484382601,0.9121604259930362,-0.5690356017641469,343,395,274,128,191,453,-0.706325651428778,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
974,1,0.22575479959907385,-0.30294704606382017,-0.42016898035273337,389,-0.8903858534370763,339,-0.8229985399618236,419,0,-0.9724503484382601,-0.49018918920204435,-0.5690356017641469,171,325,212,134,254,471,-0.8897606547399188,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
975,1,-0.17666035045820727,-0.18638304589382132,-0.3007682609967959,486,0.578437805370422,202,0.10454156334428549,274,0,-0.8722249768960603,-0.40248860014631277,-0.5690356017641469,248,34,241,35,174,92,-0.8591025036895747,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
977,1,-0.6237882949662974,-0.30172520119830654,-0.38927283733879803,50,-0.8527539295827202,347,-0.780146315993454,587,0,-1.0031761615061416,-0.4344448605375352,-0.5690356017641469,115,305,388,100,36,125,-0.9035753689563613,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
978,1,1.075297894164445,-0.31565423266516174,-0.2421943231995435,552,-0.010876438433813031,44,-0.2315387689116908,205,0,-1.0921787863215464,-0.377554118944193,0.6621730069366544,408,552,104,9,75,244,-0.7521955305304127,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
979,1,-0.5343627060646794,-0.2694684967487471,-0.21676937217765924,568,-0.6843784313529387,190,-0.55146901444664,130,0,-0.9879728893300499,-0.38228307227562947,-0.5690356017641469,253,438,130,138,235,166,-0.9338150172938289,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
980,1,0.3598931829515009,-0.31565423266516174,-0.4613638377046471,502,0.9993765509448755,183,0.26435806568181197,262,0,-1.0880495884698487,-0.5177030994940386,0.1886312343594231,347,493,160,5,49,665,-0.7602385591000076,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
981,1,0.0916164162466468,-0.31565423266516174,-0.28081450196696267,17,-0.8626038962291623,26,-0.697711517515573,535,0,-0.9566018341877428,-0.394320408028377,-0.28491053821780815,335,373,335,125,190,421,-0.7961201907204786,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
982,1,-0.08723476155658924,-0.3041688909293338,-0.4217781544680425,30,-0.8537641825720989,203,-0.7882708994972836,261,0,-1.0932718824018464,-0.4995037942488132,0.6306035554315056,429,442,267,103,76,618,0.273765726197001,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
983,1,-1.0709162394743876,-0.30807879449897735,-0.41791613659130056,278,-0.8527539295827202,349,-0.7991201908834951,434,0,-1.0880495884698487,-0.4851736326383996,-0.5690356017641469,238,540,398,8,174,266,-0.9244089796137009,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
984,1,-0.8473522672203425,-0.31565423266516174,-0.14146002358119195,182,0.7468133036002034,131,0.344068156277311,414,0,-0.9566018341877428,-0.377554118944193,0.15706178285427436,89,118,21,39,161,188,-0.9053609910828365,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
985,1,0.583457155205546,-0.29414976303212215,-0.15626442544203595,362,-0.853679994822984,335,-0.7088580497616808,241,0,-1.1063093574628473,-0.38185316742731706,0.15706178285427436,149,435,267,128,59,253,-0.7540480302134254,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
986,1,-0.04252196710578023,-0.3044132599024365,-0.3693190783089648,195,-0.8680760999216303,213,-0.7885186002138638,651,0,-0.8792108662254895,-0.42785298619674494,-0.5591227939915302,166,348,376,133,20,217,-0.9060198098347164,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
987,1,-0.6237882949662974,-0.3051463668217447,-0.25249303753752195,59,-0.7685661804678294,241,-0.5822334434458972,85,0,-0.9210773498291311,-0.377554118944193,-0.5456110687473265,19,159,78,43,94,41,-0.5994800402502771,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
988,1,-0.7132138838679154,-0.2992815114672793,-0.35708935503261546,97,-0.8674025979287112,254,-0.7879241184940714,618,0,-0.9789674117548205,-0.458376230426926,-0.5374661502589981,328,120,99,162,166,272,-0.1407499111706484,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,1,-1.1603418283760056,-0.31052248423000456,-0.4478467751360504,560,-0.885250400741068,233,-0.8348386342143558,153,0,-1.1318639561279997,-0.4993604926327091,-0.5690356017641469,70,308,396,186,223,515,-0.728469316872086,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
990,1,-0.7132138838679154,-0.3071013186065665,-0.32394036825724737,507,-0.6843784313529387,301,-0.6356872580838981,464,0,-1.0858042830421553,-0.43573457508247243,0.030783976833679356,372,25,121,1,135,467,-0.4500730417806547,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
992,1,-0.8026394727695335,-0.31321054293413453,-0.406008248138013,269,0.578437805370422,195,0.04920522326027524,116,0,-0.9041500026078222,-0.4888994746571071,-0.554418945717263,191,117,70,126,165,203,-0.7483822436234014,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
993,1,1.120010688615254,-0.3068569496334637,-0.35515834609424446,341,-0.880620074539749,209,-0.7718731120596762,185,0,-0.9697989111301789,-0.4631051837583625,-0.4427577957435519,220,312,23,30,41,385,-0.7336632195670577,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
994,1,0.4046059774023099,-0.23379062667574957,-0.44720310548992676,146,0.2416868089108591,194,-0.15807073637401203,604,0,-1.0513301990924573,-0.4652547079999246,-0.09549382918691564,387,136,111,146,213,287,-0.5327778934141248,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
995,1,-0.8026394727695335,0.6618216597457302,2.111383737851591,578,0.9151888018299849,272,1.2711623982935758,660,0,-0.9538947166961917,1.0554620420971728,0.09392287984397685,215,126,202,99,95,663,0.023823625997303054,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
998,1,0.717595538557973,-0.2726452933990825,-0.31525082803457805,569,-0.8761581238366598,229,-0.7166358522622981,597,0,-1.0822574938699332,-0.4269931765001201,0.2833395888748694,303,347,212,134,204,615,0.12538932507023376,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
999,1,-0.35551152826144333,-0.2831531592424996,2.433218560913417,233,0.49425005625553126,58,1.0431291186098701,197,0,-1.1180300840622253,1.0554620420971728,2.493201194235282,128,521,123,84,25,284,-0.5136926387749489,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,1,0.628169949656355,-0.29414976303212215,-0.1495058941577376,103,0.9151888018299849,286,0.9102624542362664,449,0,-0.929089138990155,0.7688588098888995,-0.5690356017641469,149,512,31,128,12,49,-0.580153985160651,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1,-0.35551152826144333,-0.3073456875796692,-0.14146002358119195,212,0.9993765509448755,270,0.6853502035814709,276,0,-1.3219559195009125,0.05235072936821674,-0.5690356017641469,205,452,170,150,164,449,-0.6625938301598038,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1002,1,-1.1603418283760056,-0.3117443290955182,0.18037479948063417,457,3.188258027932034,291,2.798336396296963,636,0,-1.0609258885157338,2.631779819242675,-0.5690356017641469,232,329,20,141,130,29,-0.8047846568259716,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1003,1,-0.08723476155658924,-0.31223306704172366,-0.2914350511280029,546,-0.8596573250101412,46,-0.7032104734236528,515,0,-1.0921787863215464,-0.39976586944033415,-0.5690356017641469,211,394,99,54,12,457,-0.6595548677558265,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,1,-0.9814906505727695,-0.31565423266516174,-0.3490434844560698,93,0.3258745580257498,140,-0.08227431710047964,561,0,-1.0921787863215464,-0.4504946415411985,1.1988536825241831,120,40,261,32,66,292,-0.4128624777162599,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1005,1,-0.7579266783187244,-0.18345061821658862,-0.17460901035656,564,-0.2634396857784852,216,-0.33473088743899015,182,0,-1.0371381617056783,-0.390164661161357,-0.25334108671265937,195,175,28,82,161,138,-0.652972900847385,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1006,1,-0.7579266783187244,-0.30074772530589566,-0.4365825563288865,202,-0.8823038295220468,200,-0.8072447743873248,246,0,-1.007853729888265,-0.4378840993240345,-0.5690356017641469,200,283,48,99,86,378,-0.8076135429352056,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1007,1,-0.8473522672203425,-0.31565423266516174,-0.1794365327024874,304,-0.09506418754870374,354,-0.24476598717707196,665,0,-1.007853729888265,-0.3894481530808363,-0.5690356017641469,92,303,64,85,187,654,-0.7097311310439598,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1010,1,0.18104200514826485,-0.2574944170667137,-0.3194346807343818,434,-0.8527539295827202,14,-0.7316960558303726,669,0,-1.0788445692665782,-0.44046352841390896,-0.1902021837023619,284,167,367,126,76,400,-0.9033582950744847,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1012,1,-0.6685010894171064,-0.3071013186065665,1.7895489147897647,410,0.07331131068107768,325,0.7133403845550302,599,0,-1.1560995477598863,0.9121604259930362,-0.15863273219721313,117,311,64,123,158,433,-0.8746454636549209,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,1,-0.5790755005154884,-0.31369928088034,-0.31138881015783615,285,-0.8663081571902176,283,-0.7299126106709953,295,0,-1.0788445692665782,-0.41624555529230983,-0.5690356017641469,292,191,176,139,81,99,-0.8112174010281199,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
