,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,actor_1_name,cast_total_facebook_likes,actor_3_name,budget_x,actor_2_facebook_likes,movie_facebook_likes,before_premiere_trends,director,writer,producer,composer,cinematographer,main_actor_4,worldwide,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western,mpaa_G,mpaa_NC-17,mpaa_PG,mpaa_PG-13,mpaa_R
1475,-0.9858738034399523,-0.2493445806690079,-0.13806877753884164,85,0.12785838492570606,625,0.060411290767815935,419,-0.7407652780871219,-0.3178610543614317,-0.512893361390567,0.0070416853259068,568,396,200,206,85,1255,-0.6636509371862417,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1476,-0.03565018084458343,-0.2240564846653855,-0.02922580877428613,445,0.07634462394813175,158,0.01815853046668358,800,-0.6751978471106764,-0.12596932268831976,-0.4826009494242261,-0.34157377046406145,396,562,383,355,361,757,-0.6006359977032291,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1477,-0.9858738034399523,-0.2532582145743304,-0.35896779163664805,804,-0.4794888569998951,554,-0.5814621580882363,160,-0.769680642624561,-0.4423455627734596,-0.36385320411459743,-0.34157377046406145,151,975,601,222,474,974,-0.7048976358893844,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1479,0.06437335837598172,-0.06540378711884988,-0.268198378571004,555,0.7460235166565978,276,1.0362448619246913,153,-0.769680642624561,1.9750350386961175,-0.512893361390567,-0.34157377046406145,351,474,300,343,157,241,-0.6683108140433311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1481,-0.085661950454866,3.0489456552320244,-0.06055330531906595,971,0.07634462394813175,683,0.011793397101200805,406,-0.6926254065563353,-0.3108577064901502,-0.4820793088737602,-0.34157377046406145,858,1130,483,414,103,290,-0.6836577066294494,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1485,0.46446751525824237,-0.23278689876187417,-0.11838868355558253,499,0.282399667858429,207,0.12657517706691318,699,-0.683394727671679,-0.3302919968329563,-0.512893361390567,1.4015035084857796,300,984,418,246,403,131,0.0799862174737445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1486,-0.8358384946091046,-0.2180355094264278,-0.36258250277643034,685,-0.46202569202849736,315,-0.5522746715373055,1240,-0.7789466158918205,-0.4290392018180248,-0.512893361390567,-0.34157377046406145,468,652,829,235,21,840,-0.7236988817709197,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1487,-0.43574433772684407,-0.12772088084206218,-0.39752471046099247,330,-0.46547711401399483,225,-0.5697369124149786,385,-0.6989788378404113,-0.4405947258056392,0.23230742498928045,-0.34157377046406145,12,21,258,10,204,22,0.40793570407536023,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1488,-0.2857090288959963,-0.24994667819290364,-0.18465838778492447,249,-0.44708670134500084,563,-0.45788644386758065,522,-0.7946924176731086,-0.3437734414851731,0.008747189075326236,-0.34157377046406145,511,690,507,72,105,942,-0.17106458782754475,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1489,0.8145499025302204,-0.043126178734706366,-0.3167961616725214,800,-0.4433261967936379,675,-0.5188995972459254,775,-0.8351327460705399,-0.42256110503708944,-0.512893361390567,-0.28347119449906677,18,889,577,343,356,1091,-0.18450202178142674,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1490,-1.1359091122708,-0.25988128733718385,-0.22883819060448574,749,-0.4481684903255299,424,-0.5191508525103523,705,-0.7154381995390889,-0.3647834850990174,-0.5013800092409982,-0.34157377046406145,409,1137,461,260,194,716,-0.5139910048645192,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1491,0.6645145936993726,-0.23489424009550938,-0.08987262900841117,901,-0.43879298582761134,253,-0.3875768457054387,356,-0.7882125891590798,-0.3210125609035083,-0.25207308615762036,-0.34157377046406145,514,693,735,358,179,1167,-0.44125762956638914,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1494,-1.1859208818810827,-0.2526561170504346,-0.19670742491753207,688,0.282399667858429,17,0.1187025121148687,388,-0.7748418453302642,-0.30525502819312506,0.08326726771331097,-0.051060890639087905,165,210,767,253,281,677,-0.5613501580632254,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1495,-0.085661950454866,-0.20478936390072083,-0.19791232863079283,398,-0.43879298582761134,155,-0.4213288028934592,1238,-0.7817471558121906,-0.3010530194703562,-0.512893361390567,1.6339138123457586,19,1102,821,412,304,381,-0.4061106001916163,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1496,-0.5857796465576918,-0.2508498244787473,-0.2589607834360048,468,-0.4597590865454841,389,-0.4961609958152863,807,-0.7154381995390889,-0.3856184450160798,-0.5009701488084893,-0.34157377046406145,730,345,314,72,446,264,-0.6294991295785426,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1497,0.11438512798626431,-0.25175297076459097,-0.131240989830364,403,0.02483086297055744,43,-0.0789516292343332,106,-0.7815966842462566,-0.34464885996908323,0.8284680540931583,0.0651442612909015,350,625,242,72,248,81,-0.24713423018161898,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1498,-0.085661950454866,-0.256870799717705,-0.2280349214623119,143,-0.4401838573740059,447,-0.4697373171730519,155,-0.29470199543492126,-0.30910686952232985,-0.49515758267472654,-0.34157377046406145,565,635,111,140,451,848,-0.6462921301026567,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1499,-1.035885573050235,-0.25927918981328807,-0.04006994219363299,364,-0.43879298582761134,20,-0.43975418895143564,784,-0.707294032444246,-0.30420452601243286,-0.4825636893849071,-0.34157377046406145,694,99,796,123,373,273,-0.6666058815571484,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1500,1.114620520191916,-0.007602424824855885,-0.1798387729318814,625,-0.33576546387246275,188,-0.34524033364949736,86,-0.7609036337626096,-0.30805636734163766,-0.36385320411459743,-0.34157377046406145,48,756,240,253,337,1236,-0.541274267541506,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1501,-0.6858031857782569,-0.20207992504318986,-0.40756557473816546,334,-0.4700103249800214,435,-0.5815877857204498,372,-0.7882125891590798,-0.44987416173508715,2.095309390938899,1.169093204625801,258,334,117,345,0,786,-0.33452496355822525,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1502,-0.13567372006514858,-0.238506825238884,-0.09308570557710653,292,-0.3872792248500371,363,-0.3588499938059572,221,-0.6960115492965344,-0.12596932268831976,-0.5017153495948692,-0.34157377046406145,630,847,701,363,386,1241,-0.6726803701943209,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1505,0.014361588765699148,-0.21201453418747007,-0.3923034610368625,326,-0.33576546387246275,583,-0.4334728073407619,517,-0.7603132541832767,-0.30472977710277893,0.0460072283943186,0.12324683725589622,591,807,109,319,133,1069,-0.31675860593233063,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1506,0.014361588765699148,-0.21201453418747007,-0.3923034610368625,326,-0.33576546387246275,583,-0.4334728073407619,517,-0.7603132541832767,-0.30472977710277893,0.0460072283943186,-0.34157377046406145,591,807,109,319,133,1069,-0.31675860593233063,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1508,-1.3359561907119304,-0.24543094676368538,-0.4059590364538178,859,-0.4663528479506136,367,-0.5792008607083938,1181,-0.7815966842462566,-0.44952399434152307,-0.512893361390567,-0.34157377046406145,813,1068,17,412,98,671,-0.705836793683617,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1509,0.8145499025302204,-0.25476345838406983,-0.2762310699927424,586,-0.45744096730149325,228,-0.5142094989766223,1054,-0.7610637855045964,-0.36688448946040186,-0.512893361390567,-0.34157377046406145,840,42,577,169,396,416,-0.6667539216169042,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1510,-0.7858267249988221,-0.11808732045972983,-0.2356659783129634,831,-0.43879298582761134,216,-0.4469149639876038,963,-0.7244815722989788,-0.3903457048291948,-0.512893361390567,-0.34157377046406145,814,1069,169,282,286,981,-0.07810453415168846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1512,-1.035885573050235,-0.055770226736517554,-0.2746245317083947,92,0.02483086297055744,237,-0.09959643679474772,985,-0.7810419894380974,-0.33834584688492997,-0.512893361390567,-0.16726604256907732,200,260,560,325,195,858,-0.39671595380916386,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1513,-1.035885573050235,-0.055770226736517554,-0.2746245317083947,92,0.02483086297055744,237,-0.09959643679474772,985,-0.7810419894380974,-0.33834584688492997,-0.512893361390567,-0.34157377046406145,200,260,560,325,195,858,-0.39671595380916386,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1514,-0.7858267249988221,-0.26259072619471485,-0.20634665462361818,117,0.17937214590328038,91,0.5590273630231013,127,-0.8005178016580005,1.7999513419140811,2.1325694302578913,-0.10916346660408262,849,1101,820,17,384,132,-0.45481784983073154,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1515,-1.3359561907119304,-0.12019466179336503,-0.1910845409223152,525,0.5399684727463006,459,0.495836664019723,750,-0.7603132541832767,0.2241980708757531,-0.512893361390567,-0.34157377046406145,445,992,560,370,275,1168,-0.4972668250689575,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1516,-1.485991499542778,-0.25927918981328807,-0.2304447288888334,572,-0.4433777105546155,312,-0.48171381811073655,520,-0.7305858940796375,-0.3849181102289516,-0.47563332207157455,0.0651442612909015,631,207,67,249,349,517,-0.5202020877927217,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1518,-0.7858267249988221,-0.2583760435274444,-0.1758224272210122,71,-0.43879298582761134,421,-0.4341428213792337,959,-0.2709210047051865,-0.3010530194703562,-0.4982501659382029,-0.34157377046406145,426,369,37,199,231,605,-0.5172117630083454,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1519,1.0145969809713506,-0.16956665875281823,-0.22120713375383425,947,-0.4419353252472434,496,-0.4796619001179165,60,-0.722759828570146,-0.32188797938741853,-0.47563332207157455,-0.34157377046406145,423,558,401,95,68,954,-0.5930237740965042,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1520,-0.9358620338296698,-0.25476345838406983,-0.17461752350775145,262,-0.33576546387246275,416,-0.3857761829770456,410,-0.7941603062076545,-0.3010530194703562,-0.512893361390567,-0.34157377046406145,135,1001,230,201,358,49,-0.5735522607513488,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1521,-0.9358620338296698,-0.2538603120982262,-0.24651011173231024,358,-0.4459533986034942,87,-0.5032798949740499,418,-0.682332144329597,-0.37231208406064503,-0.512893361390567,-0.34157377046406145,216,263,699,405,230,9,-0.5841206991281331,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1522,0.21440866720682947,-0.25807499476549656,-0.1697979086547084,284,-0.44646853621326993,284,-0.4638328184590185,319,-0.7639948713587971,-0.35707980244060783,-0.512893361390567,-0.34157377046406145,223,277,222,257,21,321,-0.516217113529708,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1523,-0.7858267249988221,-0.26048338486107964,-0.3927050956079494,55,-0.33576546387246275,30,-0.46525659829077126,1215,-0.7147694156849551,-0.4341166290247039,-0.49474772224221764,-0.34157377046406145,695,50,340,372,367,437,-0.6095886182385638,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1524,-0.03565018084458343,-0.26048338486107964,-0.25012482287209253,223,-0.44729275638891114,532,-0.5020654945293197,785,-0.7305858940796375,-0.33834584688492997,-0.512893361390567,-0.34157377046406145,644,465,305,385,149,44,-0.6382314758888676,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1525,-0.13567372006514858,-0.24904353190706,-0.32201741109665133,63,0.7460235166565978,276,0.4289608878047494,267,-0.7810419894380974,-0.40680357232670616,-0.2893331254766127,-0.34157377046406145,467,276,168,360,279,636,-0.6077647755799113,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1526,-0.6858031857782569,-0.25596765343186134,-0.30073077882904453,445,-0.07819665898459119,679,-0.14586928132671131,1207,-0.7147694156849551,-0.12596932268831976,-0.4945614220456227,-0.34157377046406145,598,867,6,284,62,531,-0.6658507855238925,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1527,0.16439689759654688,-0.2484414343831642,-0.3352713519425197,616,0.5914822337238749,570,0.3151841288967448,1060,-0.7876693033528515,-0.3814164362933109,0.3813475822652499,-0.34157377046406145,22,1107,808,253,240,910,-0.4982720152076592,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1528,-0.43574433772684407,-0.2607844336230275,-0.3272386605207813,41,-0.44847757289139534,195,-0.530959849938419,1210,-0.7382509925218427,-0.4190594311014487,-0.49906988680322073,-0.34157377046406145,144,962,251,102,154,47,-0.6793755401403173,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1529,0.11438512798626431,-0.25416136086017405,-0.3445089470775189,668,-0.46171660946263193,431,-0.5583885496383613,483,-0.7390498072200142,-0.40557798644923193,-0.4915433588607843,-0.34157377046406145,101,526,384,104,340,67,-0.7184303497797353,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1532,-0.8858502642193873,-0.2538603120982262,-0.18265021492948985,947,-0.4419353252472434,496,-0.4449886736269971,1189,-0.7457584346787527,-0.32188797938741853,-0.512893361390567,-0.34157377046406145,372,84,202,73,241,712,-0.6787021068257731,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1538,-0.7858267249988221,-0.23639948390524881,-0.20233030891274897,1074,0.3854271898135776,119,0.23419618199645745,984,-0.8073934519086671,-0.3054301118899071,-0.512893361390567,0.29755456515088036,801,444,615,383,192,1151,-0.40556353709313003,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1540,-0.3857325681165615,-0.2388078740008319,-0.42001624644186003,390,-0.4426565179009294,281,-0.5671406080159,450,-0.8252764822281177,-0.4694835357746752,0.45586766090323466,0.0651442612909015,365,564,217,227,266,443,-0.10002558812040015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1541,-1.1359091122708,-0.21291768047331375,-0.2770343391349162,995,-0.43879298582761134,443,-0.5070905998178586,147,-0.7817471558121906,-0.4006756429393349,-0.512893361390567,-0.34157377046406145,754,446,389,187,350,1178,-0.4208340027909113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1542,-1.0858973426605176,-0.20569251018656448,-0.1099543575627572,303,-0.44219289405213125,233,-0.4545363736752213,739,-0.7538777557150289,-0.31383412933544486,-0.47950836616074977,-0.34157377046406145,751,206,111,72,238,53,-0.4683018583222485,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1543,-1.0858973426605176,-0.20569251018656448,-0.1099543575627572,303,-0.44219289405213125,233,-0.4545363736752213,739,-0.7538777557150289,-0.31383412933544486,-0.47950836616074977,-0.34157377046406145,751,206,111,72,238,53,-0.4683018583222485,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1544,-0.7858267249988221,-0.25867709228939234,-0.20353521262600974,8,-0.4426565179009294,134,-0.466429122858097,25,-0.7154381995390889,-0.3469249480272497,-0.512893361390567,-0.34157377046406145,373,1038,748,76,214,464,-0.46058005974449695,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1545,-0.5857796465576918,-0.2427215079061544,-0.2051417509103574,231,-0.33576546387246275,8,-0.41852311910735823,38,-0.8365938758677315,-0.3609316437698126,0.493127700222227,-0.34157377046406145,551,1064,569,115,245,48,-0.5008412412312835,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1546,-0.5357678769474092,-0.25927918981328807,-0.04087321133580683,495,0.07634462394813175,122,0.03382010861596356,842,-0.722759828570146,-0.3040294423156508,-0.512893361390567,-0.34157377046406145,392,783,606,383,374,390,-0.38743472200667955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1547,-0.03565018084458343,-0.12621563703232275,-0.048102633615371405,74,0.282399667858429,286,0.5538766301023488,44,-0.9708078583636947,1.2747002515679717,0.902988132731143,-0.28347119449906677,180,231,176,105,400,59,-0.512971852511485,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1548,-0.18568548967543116,-0.15511631817931973,-0.07621705359145586,620,0.6945097556790235,534,0.506305633370846,1256,-0.7390498072200142,-0.3010530194703562,-0.512893361390567,-0.34157377046406145,684,551,606,326,414,759,-0.4683659302744146,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1550,-1.1859208818810827,-0.2583760435274444,-0.15574069866666618,849,-0.44739578391086626,251,-0.4240507349247512,126,-0.7382509925218427,-0.3348441729492892,-0.512893361390567,-0.34157377046406145,426,333,256,208,286,1167,-0.5717852532343521,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1551,0.5144792848685249,-0.2571718484796529,-0.051717344755153695,440,0.5399684727463006,501,0.32753751273106996,1146,-0.7390498072200142,-0.3010530194703562,-0.512893361390567,-0.34157377046406145,541,687,767,267,377,1156,-0.5246161606782457,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1552,0.46446751525824237,-0.26259072619471485,-0.19269107920666287,1035,-0.4435322518375482,603,-0.47467867070678194,791,-0.8011803451135852,-0.34237277191091675,-0.40111324343358984,0.29755456515088036,691,913,513,401,58,1121,-0.5708417566008401,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1553,0.46446751525824237,-0.26259072619471485,-0.19269107920666287,1035,-0.4435322518375482,603,-0.47467867070678194,791,-0.8011803451135852,-0.34237277191091675,-0.40111324343358984,-0.34157377046406145,691,913,513,401,58,1121,-0.5708417566008401,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1554,-0.9858738034399523,-0.2607844336230275,-0.24691174630339718,285,-0.43879298582761134,278,-0.4981291620532974,476,-0.7749954767990826,-0.36233231334406896,-0.512893361390567,-0.34157377046406145,144,309,361,47,331,60,-0.5156493141076681,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1555,-0.7858267249988221,-0.25416136086017405,-0.13726550839666782,999,-0.3872792248500371,297,-0.3819654781332368,115,-0.7538777557150289,-0.3248644022327131,-0.512893361390567,1.4596060844507746,679,272,634,93,112,127,-0.551400529896193,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1556,-0.48575610733712665,-0.26259072619471485,-0.33928769765338895,29,1.2096473654547666,585,0.8281217512243665,1065,-0.813478767085045,-0.3456993621497755,2.5051698234478152,-0.051060890639087905,601,420,582,77,329,26,-0.40925618561112553,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1557,0.264420436817112,-0.24783933685926846,-0.3906969227525148,698,-0.48433115053178705,327,-0.5877854155763146,1102,-0.8309939779757901,-0.4568775096063686,-0.512893361390567,-0.28347119449906677,800,969,204,204,313,741,-0.628381835846858,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1558,-0.18568548967543116,-0.2442267517158938,-0.1701995432257953,646,-0.44358376559852575,133,-0.46479596363932185,396,-0.796879490362204,-0.3348441729492892,-0.47563332207157455,-0.34157377046406145,847,621,807,323,251,237,-0.5845511533842445,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1559,0.7145263633096552,-0.2303785086662911,-0.08344647587102043,901,-0.43879298582761134,23,-0.39473762074160684,939,-0.7390498072200142,-0.3210125609035083,-0.512893361390567,-0.34157377046406145,293,377,717,377,374,581,-0.5989621676729849,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1560,-0.9858738034399523,-0.2532582145743304,-0.3657955793451257,357,-0.48036459093651385,397,-0.5843097177517418,721,-0.7390498072200142,-0.4439213160444979,-0.47753358407684315,-0.34157377046406145,384,215,83,66,325,729,-0.4857136284682822,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1562,-0.3357207985062789,-0.2565697509557571,-0.3806560584753418,421,-0.46393170118466764,617,-0.5678106220543719,548,-0.8073934519086671,-0.4208102680692691,-0.512893361390567,-0.34157377046406145,243,660,213,260,224,620,-0.6304089301936281,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,-0.7358149553885395,-0.25807499476549656,-0.24570684259013642,265,-0.43879298582761134,28,-0.4487575025934014,1179,-0.7817471558121906,-0.33852093058171195,-0.47563332207157455,-0.34157377046406145,555,720,282,1,198,1076,-0.6465120187432591,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1564,-1.035885573050235,-0.26048338486107964,-0.2706081859975255,261,-0.4429656004667949,309,-0.502609880935578,511,-0.7883599658152346,-0.3786150971447983,-0.512893361390567,-0.34157377046406145,536,1102,821,398,408,271,-0.5714227430096143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1565,-0.6357914161679744,-0.23760367895304035,-0.19831396320187977,503,-0.4433261967936379,434,-0.49745914801482555,502,-0.7633301987550734,-0.33852093058171195,-0.5038391718360518,-0.34157377046406145,416,994,284,203,61,784,-0.5375736556908012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1566,-0.48575610733712665,-0.259580238575236,-0.26418203286013475,1064,-0.4477563802377093,506,-0.48590140585118574,684,-0.8420785946649318,-0.36723465685396595,-0.512893361390567,-0.34157377046406145,635,586,437,370,203,865,-0.6720808838515564,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1568,1.5147146770741764,-0.16926560999087034,-0.18224858035840294,103,1.2096473654547666,585,0.8313043179071078,61,-0.8194389190697443,-0.34517411105942936,1.2383284866020743,-0.34157377046406145,220,274,510,290,413,267,-0.548368103353308,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1569,1.0646087505816333,-0.26259072619471485,-0.2770343391349162,208,0.02483086297055744,321,-0.1443617497401496,147,-0.7948367630758065,-0.37073633078960666,0.08326726771331097,-0.34157377046406145,469,701,436,254,39,462,-0.5199401420402261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1570,-0.6357914161679744,-0.20810090028214756,-0.13043772068819015,898,0.07634462394813175,79,-0.02246107061567359,105,-0.8194389190697443,-0.3325680848911227,0.23230742498928045,-0.34157377046406145,29,45,211,414,180,1102,-0.588603617094909,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
